review_body,class
Recibidos rápido y todo correcto,1
"Recibí el producto defectuoso, tiene unos cortes en el remate negro y en la tela rosa de por debajo. No recomiendo su compra por que es barato pero defectuoso.",0
"Recomendable a medias, son ruidosas pero hacen correctamente la la forma de La Luz. No deslumbran. Me duraron unos meses.",0
"Reducir, reduce poco. Para mi es un panty normal.",1
Regalo para mi mujer. La usa para la moto y le es cómoda y ligera. Con el sistema de red externo cabe hasta un casco y debajo unas zapatillas de deporte. Deja pasar el aire por la espalda. Sujeciones con cinchas a pecho y cintura para mayor seguridad en marcha.,1
Regular hablan todo en extranjero y sin de regular calidad,1
"Regular. El artículo es correcto, pero la utilidad es limitada. No se porque hay que escribir 20 palabras para calificarlo, me parece un exceso. Funciona correctamente. El artículo se corresponde con lo ofertado, lo único malo es que el monitor se apaga automáticamente, supongo para ahorrar energía y aunque esté enchufado a la corriente. Sólo se conecta cuando detecta movimiento. Y eso no aparece en las especificaciones...El otro monitor que tengo, en principio más viejo y barato (de 50 euros y de 8 años de vida) permanece encendido todo el tiempo.",0
"Rejilla para el asiento la cual cumple la función y minimiza los resbalones en conducción normal de la moto (ante un frenazo no hace nada). Pero para ser una simple rejilla de plastico con dos cordones, el precio es elevado, alrededor de 15€ sería buen precio.",1
Relación calidad precio adecuada es lo q es,0
"Relación calidad precio buena, fácil instalación no requiere herramientas, la luz muy blanca y no deslumbra, la durabilidad solo las llevo puestas una semana y sin problemas. El producto llegó puntual, ""el anuncio pone color 6000k y en el envase del producto color 6500k. Para mi merece lo pagado",1
Relación calidad precio muy bueno,1
Repare la cerradura sin problema. Solo tuve que limar un pelín una pieza,1
"Repetidas modelos, mala calidad muy poco pelo y duro, no recomiendo",0
"Resulta complicada de ajustar al capazo, ya que es tamaño es muy justo. Se ha rasgado el primer dia...pero la textura de la tela y el color son bonitos",1
Resulta muy difícil que queden bien anclada en el coche. Sé mueve muchissimo. Me equivoque en no cogerla con isofix,0
Rompo cuellos en la piscina,1
"Rápido , sin problemas y buen precio.",1
Rápido pero no entra con la llave original,0
"SE RESECA Y CUARTEA, A MI NO ME VA BIEN. AUNQUE EL COLOR SÍ QUE ME GUSTA. SEGUIRÉ UTILIZANDO MAYBELLINE 24H",0
SE VE MÁS BONITO EN LA IMAGEN,1
Sabiéndolo no gastaba el dinero. Muy caro para lo blando y malo que es.,0
Saco universal que se adapta muy bien a cualquier tipo de carro o silla de paseo lo único malo..... que es muy clarito y se ve mucho las manchas,1
Satisfechos con el producto. Aparentemente le falta robustez. Encaja perfectamente para un bmw e90.,1
Se Resbala bastante la niña,0
"Se acoplaban entre sí, el sonido no es muy fuerte a 120 km casi no escuchas nada, los devolví, y amazon como siempre respondió sin poner problemas",0
Se adapta muy bien y de buen material,1
"Se adapta perfectamente al Chevrolet Cruze, buena relación calidad precio ok",1
Se adaptan a la perfección al Opel Corsa C,1
Se adaptan perfectamente al pie y no hacen daño,1
Se adapto a mí utilidad,1
Se ajunta bien! Pero no es i Permeable,0
"Se ajusta a la descripción y no tengo ninguna queja, solo queda algo justo de talla. Llegada en plazo y en perfectas condiciones.",1
Se ajusta a lo que yo quería. Me será útil para utilizarlo para lo que yo necesito. Buena compra y entrega. Tendré presente al vendedor para próximas ocasiones,1
"Se ajusta al precio, lo malo es que la boca donde se inserta la válvula no queda muy ajustada",0
Se ajusta bastante bien a lo que se pide. Protector con tamaño que cubre todo el asiento. Además incluye compartimentos en los pies.,1
Se ajusta bien y es fácil de extraer una vez colocado. Para que sea perfecto tendria que tener agujeros para pasar los cables.,1
Se ajusta muy bien al reloj y son iguales que la original.,1
Se ajusta un poco mal y no se puede moldear bien el palo para que tape el sol,1
Se alegró mucho .le encanto,1
Se aplica bien con buenos resultados,1
Se calienta el aluminio y quema,0
Se da de si en poco tiempo,1
"Se decolora con mucha facilidad. Por eso le doy dos estrellas. Un solo verano y ya no está muy presentable. Es cómoda y su diseño muy agradable. Por el precio, no puede pedirse más.",0
Se despega con facilidad por las puntas,0
"Se despega, en cuanto le calor se despega y se deshilacha, no me ha gustado x un poco mas de lo q vale te ponen un parche de piel de verdad un tapicero",0
Se despegan con facilidad,1
"Se despegan rápido,no me han durado ni 1 hora ,con un poco q sudes, se acabó..",0
"Se despegan un poco pero si sabes hacerlo queda bastante bien, lo aconsejo",1
Se despegan y caen con facilidad. El unico que aguanta es el de la luna trasera,0
Se despegó a los 2 día. Al final la pegue con espuma.,0
"Se deterioran con suma facilidad. Molestan al cabo de un rato con el calzado y producen pequeñas rozaduras. Calidad más que cuestionable, en mi opinión",0
"Se escuchaba fatal, es muy poco intuitivo de usar de hecho es complejo. No sé cómo serán otras marcas. Lo tuve que devolver.",0
"Se filtra mucho la luz y sobresale mucho por los lado por la forma que tiene. Pero bueno, para el precio que tiene no está mal. Yo lo devolví.",1
"Se funden rápido las luces, no me han llegado al año y la he usado solo para mi uso personal.",0
Se ha descosido por los lados,0
Se ha despegado todo es una mierda china,0
"Se ha usado la funda durante un mes (eso sí, era agosto), pero no estaba a pleno sol, sino un lugar donde aunque estaba a la interperie no le daba el sol todo el día. La funda ha perdido el color y se ha vuelto frágil. La funda con el viento se había movido y fui a recolocarla y se rajó, sin esfuerzo (como cuando una tela se vuelve frágil por la lejía, o en este caso por el sol). Ahora la funda es inservible, después de un mes. Muy descontento, no la aconsejo.",0
"Se incluyen 2 mallas. Una en color negro y la otra en color morado. La talla es única, yo uso una 42 me quedan perfectas. Son ideales para el invierno, ya que por dentro son de forro polar que las hacen super calentitas y suaves.",1
"Se la compré para el móvil de mi mujer y estoy muy contento. La funda encaja perfectamente y cumple su función. y es bonita y aparente. El diseño es muy bonito, tal y como se aprecia en la imagen.Todo bien",1
Se las regalé a mi marido en marzo y ya se le han roto por el centro. La verdad que una pena porque son muy prácticas y el diseño es chulísimo. ¿Qué podemos hacer? Me encantaría volver a comprar pero no me atrevo por si duran igual de poco,0
Se le va a él olor rápido no dura nada no se si sea imitación,0
Se llena de bolas enseguida. Es de poco abrigo,0
Se lo regale a mi hija y me dice que el olor se va muy rápido. Dice que no compensa la compra.,0
"Se lo regale a una amiga hace 3 meses, y el termómetro se acaba de romper y se ha salido todo, no me quiero imaginar llega a tocar algo a el niño, esto es denunciable.",0
Se lo vi a una amiga y es muy practico para esos paseos en los que al bebe le da el sol a pesar de llevar la capota del carro puesta. Ocupa poco espacio y es muy facil de poner y quitar,1
Se los compré para mi mujer y me dice k son bastante buenos. Super cómodos. Por ahora solo los probó de manera esporádica ya que aún no hace tiempo para ponerlos todo el día. Buena compra,1
Se me cayo una vez o quizás dos y se rompió en la punta,1
"Se me perdió uno a la hora de ponerlos, son bastante flojito, tuve que asegurarlo con bridas y comprar otro juego de 4",0
Se me rompió inmediatamente la abrazadera de el otro guante. Por lo demás genial,1
Se necesitan varias pasadas para dejar un mechón liso y algún pelo se queda pillado entre las placas cada vez que la pasas. No lo recomiendo.,0
Se nos ha roto una rueda trasera en tan solo 6 meses de uso... Suerte que Amazon ha hecho uso de la garantía y nos ha enviado un reemplazo porque ya estábamos preocupados.,0
"Se nota cuando lo pones , pero en un sillin duro como el de mi moto 100 km vas bien , pasados esos kilometros ....",0
"Se nota que la calidad del producto seja bastante que desear, la noto muy endeble. Al subir o bajar la visera se dobla muchisimo",0
"Se nota que su calidad no es muy buena y te clavas un poco el trozo de metal en la barriga, pero por lo menos era barato.",1
Se pega demasiado y no veas para quitarlo,0
"Se pegan muy bien, quedan bonitas y parecen de calidad. Por poner una pega, diría que no vienen recortadas las siluetas de los dibujos y tienes que recortarlas tú, pero tiene fácil solución.",1
"Se percibe baja calidad, y al tacto más si cabe. Por su precio no se puede pedir más eso es lo cierto.",0
"Se perdieron las piezas para abrocharlo y no he podido usarlo, no me gustó cuando lo recibí, no lo aconsejo.",0
Se queda muy pequeño,0
"Se queda perfecta como se ve en la foto se ajusta increíble a mi moto es una kawasaki vulcan s, además en la parte inferior lleva unos enganches para poder ajustarla más aún, y la bolsa de transporte viene perfecta para guardarla de manera cómoda y llevarla contigo donde quieras. Esta genial el tejido impermeable.",1
"Se queda sin las cinco estrellas porque es un poco ""tosco"" al tacto. Por lo demás, cumple su función perfectamente",1
Se quedan sin limas a los dos usos. No merece la pena. Baratas y malas.,0
Se rallo la hebilla la tercera o cuarta vez que me lo puse. Un fake! al principio tenia buena pinta pero no duró nada. Dinero tirado.,0
Se retrasa muchisimo el pedido,0
Se retrasó mucho en llegar. Bueno todavía no me ha llegado. Una mierda.,0
"Se rompe en seguida, las piezas que cubren los botones son tan finas que no me duraron ni una semana",0
Se rompen con facilidad. No recomiendo . Mala calidad,0
Se rompio a las pocos usos pero sirvio la tapa para el mecanismo original,1
Se rompió la cinta enseguida. Solo un uso y ya rota. Tiene solución porque la puedo coser pero no es lo suyo,0
"Se rompió la cremallera, al estrenarlo. Con lluvia cala los calzoncillos al sentarme en la moto. Los uso en scooter por ciudad, por lo que les he quitado las protecciones. Para mi uso van bien por lo que si los recomiendo.",1
Se suelen despegar. Si mi hijo lo chupa se despega y ya no se puede pegar otra vez.,0
Se suelta la pieza que va por detrás al batir y se sale el líquido. Parece que no encaja perfectamente.,1
"Se transparenta mucho, no como en la foto. Es muy amplio. Lo más positivo es que ocupa poco y la tela es muy suave.",0
"Se trata de un producto para los hongos de las uñas que debe aplicarse en dos fases (tiene dos frascos distintos) y que no logra controlar en absoluto la evolución de la afección. Lo compré para mi mujer porque tiene un hongo en las uñas de los dedos gordos de los pies. Mejoró mucho con la aplicación de aceite esencial del árbol del té, pero le dio reacción alérgica y lo tuvo que retirar. Hemos comprado este como alternativa al aceite del árbol del té pero no tiene ninguna eficacia y es engorroso de aplicar. No lo aconsejo, es tirar el dinero. Además viene muy mal explicado el producto. No entiendo por qué tantas opiniones positivas (todas de nombres extranjeros).",0
"Se utilizó para sustituir un componente supuestamente equivalente, pero no funcionó: o está dañado o bien no es compatible, a pesar de que en el anuncio dice que lo es para Citroën Xsara.",0
Se va el aire con la rosca,0
"Se ve bastante bien desde fuera, la única pega es que la pila me ha durado como tres semanas, le he puesto otra y a ver lo que dura, es de las de botón grandes que dan 3 voltios y no son baratas, si se las sigue comiendo irá a la basura.",1
Se ve bastante resistente y tantos los biberones como las latas de refresco encajan muy bien!,1
"Se ve de calidad aceptable, no la he probado.",1
"Se ve muy bien, a ver si dura 😄",1
Se ve precioso pero no es el tamaño que aparece especificado en la ficha. Es muchísimo más pequeño lo cojo con una mano y me sobra mano 🙈,1
Se ve que son de buena calidad pero en mi caso no me sirven porque la llave que trae el coche para cambiar las ruedas es más grande por lo que he de llevar una llave extra para ese tipo de tuerca ( no me refiero al adaptador ) por lo que me es engorroso.,1
"Se ve resistente y robusto ,justo para hacer su trabajo",1
"Seguramente me equivoqué yo. Tengo 98 cms de cintura y pedí la XL que es la que usaba con Calvin Klein. Por lo que veo, esta XL sería para una cintura de 102 cms. Ya he pedido otra talla más pequeña, porque la calidad me parece buena, y el resultado... ¡ya veremos!",1
"Según se explica en el producto y esperaba que fuera, pensaba que se trataba de una cuchilla que quita una fina cap del material plástico del limpia. Pero no! Es una simple lija, que fastidia el plástico siendo aún peor. Pérdida total del dinero.",0
"Sería perfecto si el Kit diera a elegir la tensión de la pistola (220 v o 12 v), en mi caso he tenido que comprar otra pistola de 12 v.",1
"Si bien el producto me parece correcto en todo, no hagais caso de la foto que ilustra como queda puesto, ya que al ver en la foto que quedan estrechos, me compre una talla superior a la mia y ahora me van enormes, ese señor lleva dos tallas menos, su descripción confunde.",1
"Si bien es cierto que la luz que hacen es más blanca, no da la sensación que con ello se gane visibilidad, que es la intención de compra. No es un producto de mala calidad ni mucho menos, pero no mejora la calidad ni la distancia en comparación a unas bombillas clásicas.",1
"Si bien los cierres tienen muy buena pinta, es plástico de buena calidad y el adhesivo ha cumplido sin despegarse, mi hija, con 18 meses ha empezado a abrirlos con sin problema. En cuanto lo intento dos veces y vio como iba el mecanismo ya no sirven para nada porque los abre fácilmente.",1
"Si buscas un termómetro que de la temperatura casi inmediata, esta es la mejor opción. Nosotros lo tenemos en el cuarto de baño e indica tanto la temperatura de la habitación como la del agua de la bañerita cuando lo metemos dentro. De verdad que estamos muy contentos con la compra. Volvería a comprarlo.",1
"Si buscas una corbata estrecha, es lo que buscas.",0
"Si el baremo son las nórdicas, entonces puede que sea medio, pero en España es para pieles blancas. Se lo repasé a mi hija que es mucho más blanca de piel que yo, y OK pero sin que le parezca una maravilla.",0
"Si eres ancha de caderas no te sirve, viene una talla pequeña. En cuanto a calidad del material bien.",0
Si es lo que yo esperaba,1
"Si es para los faros de atrás si se puede poner , si es para los faros de delante son muy oscuros",1
Si es válido y funciona para mi a3 del 98 lo único q tuve q cortar el rectángulo rojo por q no encaja y el triángulo es mucho más pequeño por lo q queda feo a la vista no se adapta para nada,0
Si las dejas fijas las ruedas van perdiendo poco a poco presión. Ahora la coloco inflo la rueda y la quito.,0
"Si llevas tu teléfono en el bolsillo sin funda se te puede caer o no, se te puede rallar, O NO, pero lo que es seguro es que si lo llevas con esta funda se te va a rallar, SEGURO, solo por usarla. No la recomiendo para nada, la tapa es de plastico duro y ralla la pantalla, por no decir que no tiene ningún sistema para quedarse cerrada con imán ni nada parecido, va suelta.",0
"Si lo que quieres son unas gafas de moda, comprarlas, pero creo que los cristales no son de calidad",0
"Si lo vais a utilizar con niños mayores, que van con silla sin respaldo, no sirve para nada. Es muy blando. Si la silla tiene respaldo, va mejor.",0
Si me ha gustado. Es muy bonito y original. Lo único la tela. Me gustaría que tuviera más algodón. Pero no se puede tener todo.,1
Si no escoges bien la talla el dibujo del arbol se abre y blanquea. Material poco elastico. Se adapta regular al cuerpo sin embargo no queda mal,1
"Si no te mojas queda perfecto pero cuando te metes en el agua, se sube la parte del volante hacia arriba y pareces una barca flotando",0
"Si que tira aire frío cuando tiene el depósito lleno, pero nunca enfriará una habitación. A mí me funcionó durante 6 horas, después se apagó y dejo de encenderse, debido al mecanismo, si lo mueves con el depósito lleno caerá agua.",0
"Si se manchan las manos y luego las lavas no se van al momento, se quedan manchadas. Luego en la ducha desaparecen perfectamente y de la ropa se v genial. El negro venía roto. Aun así a la niña le han encantado y es lo importante. Al hermano mayor tmb le gustan mucho. Tienen un diseño muy lindo.",1
"Si se utiliza como alimentador de un reproductor de CD introduce ruido de masa, haciendo insoportable la audición.",0
"Si tienes curvas queda un poco pequeño, pero por el precio y dado que es ropa china hecha para chinas no se puede pedir mas. Me gusta.",1
"Si tienes una bañera, y espacio, está genial.",1
"Siempre me compro pintalabios de los que dicen que duran horas y todos son iguales por mucho que prometan lo contrario. Este es igual que todos, cuando bebes o comes, se quita por la zona centro del labio y queda horrible, tienes que andar retocando. El color es bonito, pero otra cosa que tienen todos por mucho que te prometan que no, es que reseca si no estás dándote brillo cada rato. En fin, que aún estoy esperando el pintalabios que realmente dure y no se vaya cuando bebes o comes. No sé si volvería a comprarlo, creo que buscaré otra marca a ver qué tal.",0
"Sienta perfecto, muy bien para el precio.",1
"Sientan muy bien y son de muy buena calidad, La calidad es incluso mejor que lo que se ve en la foto",1
"Siento mucho poner esta crítica, soy barbero y necesitaba una navaja suplente, por si se me estropeaba la que tengo oficial. Pues bien la cuchilla no asienta bien y se cae, no hace la presión correcta. En cuanto a su diseño si es lo que esperaba.",0
Sigo esperando mi producto y no me llega espero respuestas por favor confirmar mi paquete gracias informarme de su envío,0
"Silla correcta y lo anunciado. El niño viaja comodo, es facil de insertar en el Isofix. No tan pesada como esperaba. Facil de liberar el alzador. Estamos contentos con la compra. No le pongo 5 estrellas por no poder reclinar un poco mas cuando el niño se duerme en un viaje largo.",1
"Simple, funcional y bonita. Además de discreta. Protege muy bien el teléfono y si pantalla, tener reborde en las esquinas es imprescindible si quieres evitar sustos.",1
"Simplemente me ha gustado mucho, me queda fenomenal!",1
"Simplemente, prefecto. Encaja a la perfección",1
Sin demasiada potencia,0
Sin instrucciones. En una bolsita de plástico y listo. No parece adecuada la manera de efectuar el envío. Dos palabras,0
Sin ser demasiado económicas eatas gomas no aguantan practicamente nada a la intemperie. La protección textil se deteriora muy rápido y la goma acaba por partirse tras unas jornadas sl sol. Por el precio esperaba mejor calidad,0
"Sin ser un producto de alta calidad cumple las expectativas, resultando práctico y conforme a la descripción",1
Sinceramente me esperaba algo mejor.,0
"Sirve para lo que sirve...por 10 euros no esta mal ya que tiene que durar un año y parece duradera,asi que bien,normal.",1
"Sirven y hacen bien su funcion, pero se funden muy rapido, se me han quemado las dos en menos de dos mese",0
Sirvió para lo que necesitaba,1
Solamente he cargado una batería y lo ha hecho muy bien. Creo que es resistente y con buena capacidad de carga.,1
"Solo apto para superficies lisas o casi sin curvas, cuando lo calientas se encoje, se arruga mucho",1
"Solo doy tres estrellas, ya que todavía no las he tenido que probar. Por el tacto y la vista parece tener buenos materiales y acabados. Producto fabricado en España. El envío totalmente correcto por parte de Amazon.",1
Solo funciona una semana después aparece otra vez el fallo,0
Solo ha llegado una unidad!!! No se supone que eran 10 unidades ? Espero una respuesta. Un saludo. . .,0
Solo la carcasa es buena...el mando no sirve para C3,1
"Solo lo he usado una vez de momento para cargar una batería de moto, la cual seguía arrancando el motor pero ya le costaba. Bien, al enchufarlo no hacía nada, y tampoco se podía reparar. Al cabo de muchos min decía que estaba cargada al completo, y entonces se podía reparar. La tuve 24h en reparación, la batería funciona mucho mejor que antes, pero mi duda todavía sigue si realmente carga(sin el modo reparación) espero que si y que el problema fuera de la batería que ya está en las últimas. En cuanto a material y aspecto por 14.99 me parece bueno, es más que aceptable. No lo voy a devolver, probaré más adelante con otra batería. Se puede decir que estoy contento.",1
Solo me ha llegado uno lo pedí con la intención de regalar para mi cumple a mis amigas que poco vergüenza,0
Solo me lo probé una vez y luego no se donde lo escondí. Total que cuando lo iba a usar no lo encontré.,1
"Solo tiene un enganche de clip a un extremo, cuando lo suyo sería tener o una central o dos extremos. Además alguna mañana me he encontrado la moto mojada. No se si es condensación o si se cala un poco, pero me ha e el apaño y en verano si que la protegerá más del calor y los rayos",1
"Solo trae luz de matricula para un solo lado, y necesito las dos",0
Solo va en algunos coches,0
"Solo viene estampado x delante, según las fotos tenia q venir estampado x las dos caras. Era para un regalo en conjunto y la gente pedía ver las dos caras",0
Sombrilla con poco peso y se suele girar sola ya que esta muy duro los anclajes. Hay que sujetarla con algo mas a la barra de la silla del bebe,1
Son 1 mierda la verdad no funcionan las e tenido k soldar bien los cables puesto k bienen el mas con el menos son una porkeria pero bueno gente deverdad comprar otras no estas acer caso,0
Son algo pequeños para pies anchos,1
"Son algo pequeños y dan mas calor que un brasero, ideales pra el polo norte",1
Son altas y se dan de si. Hay que coger por lo menos una talla menos de lo habitual Son comodas y de tejido suave,1
"Son bastante difíciles de poner y el pegamento super fuerte. Que eso tiene su parte negativa, si lo pones mal, al querer despegarlo es posible que estropees el pegamento. Si lo pones bien, no se despega en absoluto",1
"Son bonitas, pero se me hacen pequeñas. Muy cortas para cubrir toda la cama de 90 y 1,90 de mis hijos..",1
Son bonitos pero no se cogen bien a los tobillos y los pierde todo el rato. Por este motivo le pongo un 2,0
"Son bonitos pero no se ven de calidad, tienen el tejido rugoso y nada agradable pero para lo que han costado estoy satisfecha",1
"Son bonitos pero ya se han roto con muy poco uso. Mala calidad, no vale la pena porque no duran",0
Son bonitos y cómodos pero se encogen con el tiempo,0
"Son calcetines muy cómodos, suaves, la unica pega que tengo es que al lavarlos van perdiendo tela, pero como todas las ropas, van perdiendo calidad a medida en que la lavas, pero funcionan de maravilla ya que tienen malla.",1
Son caras y con dos tacos de pared cortados a la media se pueden hacer y también sirven,0
Son chulas.ya veremos los que aguantan..... . . . . . . . . . . . . . .,1
"Son chulos, a nuestra peque le han gustado mucho",1
"Son chupetes muy buenos... Y te traen el porta chupetes. Lastima que mi bebe no los quiera, ya que se acostumbro a los de latex.",1
Son comodos pero yo los uso sin las copas q son algo rígidas. La calidad es intermedia,1
"Son correctos en funcionamiento, pero se parten al mirarlos, les falta algún componente flexible ya que van en una moto montados, no en una piedra estática. En fin, por ese precio son carísimos, puestos han durado 2 días enteros solo. Muy caro el día de servicio.",0
"Son cortos, tan solo dos metros no es suficiente para un ventanal. Grosor y transparencia tal y como prometen.",0
"Son cómodos al no tener costuras ni corchetes pero son algo flojos, con el uso no creo que tarden en darse de sí. Para un busto medianamente grande no lo recomendaría como sujetador de uso diario y en absoluto para deportes que impliquen correr o saltar (para yoga o pilates bien). En mi caso lo quería para casa y dormir, así que me pueden valer.",1
"Son cómodos pero tenían bolas en un lateral como si los hubieran lavado antes, aun no les he pegado yo una lavada, pero..... por el precio que tienen no estan mal",1
"Son de buen tamaño, aunque aparentan pequeños pero dan muchísima luz.",1
Son de buena calidad todo perfecto,1
"Son de color rojo muy intenso y bonito, llego súper rápido.",1
"Son de licra, muy incómodos en verano",0
"Son de malísima calidad. Las perlas bien fatal pegadas, he tenido que rematar todas las perlas. No vale ni un euro. No sirve ni para carnaval...",0
Son de muy mala calidad,0
Son de un material solido y funcionan bien.,1
Son de una sola pieza. y fáciles de instalar. Los compre para Mini Copper.,1
Son demasiado anchas para un bebe. El género es bastante malo. Las guardaré para carnaval .no es lo que esperaba,0
"Son demasiado frágiles, han durado menos de 2 meses desde la fecha de compra hasta ahora, no lo recomiendo para nada",0
Son desiguales algunas piezas,1
"Son geniales. A mi hijo le han encantado. Son bonitos, agradables al tacto, la pintura no salta y parecen de calidad. Con el tiempo se ponen verdes por dentro, pero una limpieza con lejía y un buen aclarado y como nuevos.",1
Son incómodos.. Esto si no lo volvería a comprar eso es mi opinión,0
"Son largos hasta la rodilla, mis botas son cortas por lo que estos son muy largos y tengo que doblarlos varias veces, pero bueno quería algo calentito y estos lo son. Ya para otra vez pido otro modelo más corto",1
Son las mejores sin lugar a dudad,1
"Son los únicos chupetes que ha cogido mi hija por su parecido con el pezón, aunque en la noche no se ve nada, su función de brillo para poder encontrarlo en la oscuridad es inútil.",1
"Son muy bonitas, pero muy pequeñas. Me las imaginaba más grandes.",1
"Son muy bonitos ,talla algo grande",1
"Son muy bonitos y coloridos. Estoy deseando poder empezar a usarlos!por decirle un pero, los esperaba algo más pequeño al tener el Velcro al lado, que normalmente son para recién nacidos. Pero el lado bueno es que así le durarán más tiempo!",1
"Son muy bonitos, pero en una semana parecen viejos.",0
"Son muy bonitos, tal como en las imágenes. Mi hijo tiene un 43 y le quedan un poquitín pequeños, pero aún así se los pone.",1
Son muy buenas y comodas,1
Son muy cortos... casi no me llegan a los tobillos... y no soy muy alto. En la foto parecen mas largos,0
"Son muy cómodos y muy fácil de usar, quita bastante sol y son muy flexibles, tiene una funda para guardarlo bastante util. Para mi coche tiene un tamaño ideal.",1
Son muy cómodos. El producto es como el de la foto. Son muy cómodos ya compré varios por calidad precio.,1
"Son muy graciosos, me encantan!! No le pongo más puntuación porque son un poco finos.",1
Son muy grandes y con una estructura que parece muy endeble. Lo positivo su precio,1
"Son muy grandes y se arrugan en el sujetador, pero si aguantan muy bien las perdidas de leche y se lavan muy bien quedando perfectamente limpios y sin olor.",1
"Son muy pequeños, uno de ellos venía manchado por fuera del brillo color verde y todo pegajoso y encima alguno se ha despegado el adorno que imita el cupcake. El olor es bueno, pero la calidad no.",0
Son muy pequeños. Para el cambiador no sirven. Aunq si para bajar la fiebre mojando los o para otros usos. La calidad del tejido es buena,0
Son más pequeños que lo esperado,1
Son originales y muy chulos,1
"Son pantalones bastante grandes. Yo uso una talla 36 y me quedan muy grandes de culo, los devolveré. La tela del chándal está bastante bien.",0
"Son para manos pequeñitas, tienen colores alegres, hacen su función y por el este precio no se puede pedir mas.",1
Son pequeños ideal para una emergencia de un pinchazo en un turismo. Ocupan poco espacio.,1
Son perfectas estéticamente porque quedan con cualquier color ya que son transparentes. Peeeero se me han despegado al día siguiente.,0
"Son practicamente iguales a las normales, tiene un tono mas blanco pero apenas se diferencia de unas convencionales, no recomiendo su compra.",0
Son preciosos y de buena calidad. Con un tamaño perfecto. No le doy 5 estrellas porque tardaron bastante en llegar. Por lo demas muy contenta,1
"Son preciosos, muy alegres, y son impermeables, pero las manchas son imposibles de sacar...al primer uso ya quedan con una mancha permanente",1
"Son precious... Me encantan, muy sexys y me quedan fenomenal. No valen para chicas muy altas, yo mido 1,65 peso 55 kg. Quiero decir que de ancho podría valer para alguien de más peso quizás pero de altura tienes que tener cuidado por que a mi me quedan bien pero justas de altura, diría yo que muy muy justas. Conclusión:. Solo para personas delgadas y de poca estatura 1,60cm máximo.",1
"Son sencillos y es lo que se ve en la foto, pero cumplen las funciones para que los compré: los puedes ajustar como los tirantes de los sujetadores todas las veces que quieras, no abultan como otros con hebillas así que no afean la figura con camisetas ajustadas y no pitan en los aeropuertos por lo que no te lo tienes que quitar en los controles.",1
"Son suaves al ponérselos pero se rompen enseguida, por el lado del tobillo, por los dedos, no aguanta ni una puesta. Me ha pasado con los dos pares que he utilizado.",0
"Son súper estrechos, no ceden mucho, es para pies pequeños y delgados, son caros para la calidad del producto. El diseño sí está bien.",0
Son tal cual en la foto. Son muy bonitos. No pesan y son medianos. Quedan muy bien,1
"Son un poco pequeñas, me hacen un efecto raro en la visión.",0
"Soporte muy bueno. Seleccioné éste producto por su tamaño, para que no sobresaliese mucho en el salpicadero del coche. Yo lo tengo en el salpicadero del coche y la pegatina se ha pegado a la perfección y no se ha movido ni despegado nunca.",1
Soporte muy fácil de instalar y con muy buena sujeción. Con brazo extensible para poder posicionar el móvil en distintas posiciones. Muy recomendable,1
"Soy 1,86 m de altura, no gordo y la talla L es perfecto.",1
"Soy bastante manitas para estas cosas y a parte de que son complicadas de poner se notan muchísimo los imanes, con lo cual no las usaré. Dinero tirado a la basura.",0
"Soy una persona que suele pasar muchísimo frío y me las compré exactamente para Polonia, puesto que me fui de erasmus y la verdad que son super cálidas. Merece la pena comprarlas",1
"Su color no corresponde, quizás por La Luz de la fotografía, pero en términos generales para su precio su calidad es buena, costuras, cremayeras... al menos de momento. .",0
"Su precio es un tanto elevado ya que está en cualquier primark por la mitad de precio, en cuanto a la funcionalidad es un tanto engorroso de utilizar, no lo recomiendo.",0
Su precio y buen acabado.,1
Su presentación pero su tamaño es algo enorme pero tiene que ser así si quieres que cubra tus gafas.,1
"Su único punto fuerte es que los faros resaltan bastante al mostrarse con un blanco azulado... pero en carretera apenas alumbran debido a que su luz es demasiado azulada y da la impresión que el haz es transparente... para explicarlo mejor, es como si la luz que emite no tuviera cuerpo.",0
"Suelta algo de pelusa, pero es tal y como se ve en la Foto, habrá que ver después de lavarlo. Es bastante suave. Buena compra.",1
"Suelta pelusas blancas, y mi hija no para de chuparlo, al ser chino lo hemos cambiado por uno bueno, que no suelte tanta mierda, a saber lo q es...",0
"Suena bien, pero solo viene uno y pensaba que eran los cuatro y ha tardado muchísimo en llegar por eso no le dado más estrellas",1
"Super bien ,las recomiendo",1
"Super pequeño y medidas mal hechas, le sugiero al vendedor que ponga las medidas reales y facilite así al comprador la elección correcta.",0
"Super útil en caso de tener niños pequeños. Lo he colocado en la puerta del balcón, estoy más tranquila con mi hijo de 2 años",1
Sé coloca fácil pero con un viaje de 2 kilómetros se sale de las patillas,0
"Sí queréis valoración me reco pensáis, qué Amazon Prime no es gratis",1
"Sólo con un dia de uso ya se hacen bolas. Tengo que probar el resto de calcetines (compré 6). De momento, muy decepcionado.",0
"Súper bien, instalado en un Opel Astra del 2001",1
